Date,Open,High,Low,Close,Volume
2018-04-17,511.14,518.03,502.56,502.89,1760359936
2018-04-18,503.31,525.09,503.05,524.79,1762940032
2018-04-19,524.04,567.89,523.26,567.89,2256869888
2018-04-20,567.99,618.72,560.28,615.72,2849469952
2018-04-21,616.00,621.89,578.55,605.40,2612460032
2018-04-22,606.12,640.77,593.87,621.86,2426269952
2018-04-23,621.20,646.70,621.03,642.55,2386830080
2018-04-24,643.40,708.88,643.40,708.16,3581860096
2018-04-25,707.06,707.06,600.21,615.42,4216140032
2018-04-26,618.08,663.18,604.01,662.81,2984009984
2018-04-27,662.11,684.87,647.03,647.03,2598129920
2018-04-28,644.65,691.44,644.65,683.68,2496659968
2018-04-29,683.91,697.76,670.51,688.88,2740559872
2018-04-30,689.76,694.44,666.12,669.92,2853100032
2018-05-01,670.46,674.40,637.54,673.61,2678960128
2018-05-02,674.08,688.84,667.42,687.15,2822269952
2018-05-03,686.59,784.34,686.59,779.54,4210939904
2018-05-04,776.78,803.75,762.63,785.62,3533410048
2018-05-05,784.58,827.46,784.24,816.12,3035040000
2018-05-06,816.09,835.06,764.88,792.31,3105570048
2018-05-07,793.34,795.76,710.18,753.72,4316120064
2018-05-08,755.01,774.25,728.13,752.86,2920489984
2018-05-09,752.90,759.53,718.47,752.28,2877870080
2018-05-10,752.58,766.75,726.66,727.28,2748950016
2018-05-11,727.01,736.98,669.83,679.59,3290080000
2018-05-12,679.88,691.41,644.07,686.05,2668480000
2018-05-13,687.17,741.31,675.32,733.50,2362500096
2018-05-14,732.73,742.17,695.79,730.55,3005110016
2018-05-15,731.14,739.05,700.99,708.87,2523069952
2018-05-16,708.09,710.20,682.54,707.05,2476130048
2018-05-17,708.72,718.83,668.83,672.66,2350619904
2018-05-18,672.10,695.03,663.81,694.37,2305740032
2018-05-19,695.07,715.58,686.79,696.53,2021549952
2018-05-20,697.92,723.75,692.67,715.37,2156910080
2018-05-21,717.19,719.28,692.49,699.22,2005170048
2018-05-22,700.18,700.98,644.03,647.74,2230469888
2018-05-23,646.67,651.64,572.95,583.59,2995429888
2018-05-24,584.54,610.82,557.21,601.76,2791099904
2018-05-25,602.14,617.19,575.62,586.73,2110919936
2018-05-26,587.43,606.17,583.51,587.28,1694300032
2018-05-27,588.52,590.33,562.87,572.67,1788790016
2018-05-28,573.04,576.05,512.55,516.04,2356900096
2018-05-29,516.15,572.26,516.15,565.39,2330820096
2018-05-30,566.83,583.14,545.43,559.59,2053970048
2018-05-31,558.50,585.54,557.07,577.65,1985040000
2018-06-01,578.67,589.09,567.66,580.04,1945890048
2018-06-02,580.43,597.08,577.32,591.81,1880390016
2018-06-03,591.26,624.51,591.26,618.33,1832550016
2018-06-04,619.44,623.43,583.75,592.98,1903430016
2018-06-05,593.41,611.33,580.98,609.30,1844269952
2018-06-06,610.26,611.64,596.40,607.12,1756530048
2018-06-07,607.69,616.14,601.69,605.19,1880140032
2018-06-08,605.44,608.81,595.59,601.08,1637779968
2018-06-09,600.91,608.58,597.56,597.56,1519309952
2018-06-10,594.34,594.34,511.89,526.48,2234880000
2018-06-11,524.86,536.86,515.27,533.28,1982119936
2018-06-12,532.71,538.96,491.23,496.84,1932760064
2018-06-13,498.02,501.90,459.00,477.49,2080130048
2018-06-14,478.38,523.54,467.47,519.74,2458650112
2018-06-15,520.48,521.30,487.47,491.00,1808269952
2018-06-16,490.41,503.22,488.85,499.64,1314109952
2018-06-17,499.46,507.64,498.65,500.45,1264870016
2018-06-18,499.38,521.80,494.07,518.89,1513869952
2018-06-19,519.02,542.35,516.31,537.96,1726569984
2018-06-20,538.51,541.02,519.37,536.27,1596290048
2018-06-21,536.45,543.72,524.26,527.37,1462070016
2018-06-22,527.19,527.19,456.88,465.82,2226030080
2018-06-23,466.27,479.13,462.39,474.52,1651379968
2018-06-24,474.77,475.36,426.47,457.67,2490579968
2018-06-25,455.94,470.34,448.90,460.31,4007950080
2018-06-26,460.73,461.21,432.77,432.77,1356560000
2018-06-27,432.24,444.24,424.84,442.36,1368940032
2018-06-28,442.29,443.62,419.68,422.36,1360790016
2018-06-29,422.59,441.79,407.95,436.01,1564499968
2018-06-30,436.21,458.80,436.21,455.18,1475939968
2018-07-01,455.24,457.14,446.39,453.92,1511730048
2018-07-02,453.82,479.13,447.11,475.35,1625789952
2018-07-03,475.39,483.85,462.58,464.20,1683939968
2018-07-04,464.15,481.44,455.18,467.32,1549769984
2018-07-05,467.29,483.23,464.63,474.41,1828610048
2018-07-06,474.36,479.65,457.61,474.01,1627609984
2018-07-07,474.06,491.66,466.84,491.66,1358360064
2018-07-08,492.07,503.20,488.42,489.12,1344560000
2018-07-09,488.88,490.85,475.17,476.68,1533799936
2018-07-10,476.16,478.32,433.96,434.42,1789069952
2018-07-11,434.52,447.32,429.51,446.52,1422470016
2018-07-12,446.50,446.50,422.81,430.07,1495440000
2018-07-13,430.74,442.36,430.74,434.03,1489670016
2018-07-14,434.51,439.43,431.47,436.09,1235820032
2018-07-15,435.88,454.00,433.92,449.85,1350160000
2018-07-16,450.42,480.66,446.80,480.66,1858680064
2018-07-17,480.08,508.78,468.92,501.00,2288100096
2018-07-18,500.84,513.43,474.36,480.51,2371559936
2018-07-19,480.63,483.24,465.14,469.62,2068739968
2018-07-20,469.31,469.31,443.69,450.70,1821350016
2018-07-21,450.68,468.08,445.78,462.44,1504310016
2018-07-22,462.44,470.90,458.12,459.66,1338589952
2018-07-23,459.44,469.77,449.73,450.85,1596999936
2018-07-24,451.14,481.14,450.57,479.37,2287520000
2018-07-25,479.91,482.87,466.47,472.49,1930780032
2018-07-26,472.33,483.70,461.42,464.04,1621560064
2018-07-27,464.01,473.22,458.29,469.67,1734259968
2018-07-28,469.68,471.59,462.99,466.90,1531890048
2018-07-29,466.92,470.36,462.71,466.67,1631910016
2018-07-30,466.83,467.95,448.64,457.08,2141590000
2018-07-31,457.24,457.24,430.44,433.87,1820680000
2018-08-01,433.87,435.46,410.46,420.75,1888060000
2018-08-02,420.81,425.03,410.31,412.62,1569300000
2018-08-03,412.57,420.55,399.91,418.26,1722340000
2018-08-04,418.24,420.19,403.78,407.25,1466540000
2018-08-05,407.35,413.72,402.43,410.52,1396820000
2018-08-06,410.57,414.54,403.32,406.66,1384880000
2018-08-07,406.80,411.40,376.08,380.21,1828350000
2018-08-08,379.89,380.67,353.73,356.61,2016080000
2018-08-09,356.97,370.95,353.61,365.59,1616610000
2018-08-10,365.78,367.05,329.59,334.18,1699400000
2018-08-11,334.26,334.26,308.49,322.11,1790370000
2018-08-12,320.82,328.59,318.60,319.57,1625420000
2018-08-13,320.21,323.55,284.93,286.49,1751190000
2018-08-14,286.36,286.36,254.65,278.93,2137850000
